Index,EAN,Internal ID,Stock,Price
1930,2166383323469,40,807,550
1931,3695193191535,66,675,702
1932,1608380410557,44,997,233
1933,9026316912333,33,545,142
1934,4814881060703,68,66,40
1935,5715018101469,42,422,438
1936,3597792371694,22,181,30
1937,2490634768601,79,266,975
1938,6513603663694,40,338,412
1939,1879517719120,1,407,331
1940,7416991041480,48,89,78
1941,2844728441404,97,114,324
1942,2709273830861,36,419,363
1943,8405323825477,22,873,714
1944,3893887148876,72,970,103
1945,8808445921766,35,285,185
1946,3073012097006,87,173,107
1947,1794849695112,6,674,159
1948,0391815207747,47,863,928
1949,5618517604465,61,270,26
1950,7513115543988,47,674,107
1951,7447192579151,24,636,765
1952,7858449782253,59,349,560
1953,8099820074065,13,788,476
1954,5386909989758,1,933,146
1955,0955609395678,35,410,229
1956,0817695716235,35,571,299
1957,7847912560740,33,820,981
1958,4896965635120,74,691,331
1959,5811269378145,66,928,18
1960,9263267121623,28,635,943
1961,3752743914126,54,325,624
1962,9278260326777,98,147,114
1963,7146275400701,85,670,181
1964,4220250446410,81,4,747
1965,8977759957775,28,43,935
1966,0800297241946,16,2,579
1967,0339889766760,3,379,444
1968,2509445221158,27,141,95
1969,4674997475712,6,508,693
1970,8735304408529,89,68,118
1971,6044766395530,12,647,534
1972,0543893693473,71,177,627
1973,1918223099093,99,95,343
1974,7102317385382,83,337,54
1975,9780206101572,79,810,422
1976,8333129616510,28,951,330
1977,1857696491006,35,238,459
1978,6995440690253,59,456,384
1979,1234888532134,55,878,791
1980,1434506168152,95,796,437
1981,0427523105621,63,708,178
1982,1820146295424,45,439,72
1983,1697392521917,25,282,548
1984,3569129714580,95,43,259
1985,4803520201850,59,661,858
1986,6862659028040,71,709,214
1987,4669122705475,30,169,152
1988,4371877318168,97,390,365
1989,1154007509604,87,637,278
1990,0651853187082,74,156,126
1991,3733475368036,18,957,882
1992,5766955939226,98,136,250
1993,1554408143078,18,122,669
1994,8165168373372,46,403,335
1995,5211541331705,81,46,648
1996,3560922670004,53,514,854
1997,2048786123887,3,646,527
1998,7782723519115,94,201,148
1999,6912408009445,2,820,165
2000,9385896606989,1,159,195
2001,1324666755128,98,106,909
2002,1309636695642,97,891,422
2003,6320511547820,18,306,977
2004,1819882158681,85,599,741
2005,1695586908568,24,38,923
2006,8401724478335,38,975,166
2007,6065112264799,66,246,992
2008,5056157047721,41,460,759
2009,5308328319145,91,551,148
2010,5494745292168,56,216,306
2011,2110187719232,67,650,814
2012,1124099578406,50,735,475
2013,9945295302594,76,257,753
2014,8487675548174,27,993,92
2015,6889772599868,71,956,635
2016,4535828293137,58,308,245
2017,9662301468197,34,696,570
2018,0589933310955,2,571,610
2019,1054076803712,20,101,107
2020,2421474684431,3,303,685
2021,1952123834552,99,124,869
2022,5599707066419,98,234,754
2023,0657441097054,88,390,355
2024,3087262637332,59,551,225
2025,4769272596883,85,776,991
2026,1780716651886,57,825,356
2027,3392386034500,13,286,694
2028,2183342781207,72,136,705
2029,4844825009376,16,716,931
2030,0403600384844,76,423,663
2031,0835108192957,5,450,339
2032,8550619621957,60,266,461
2033,9926408952905,22,749,71
2034,5147766560968,10,399,526
2035,6198769612757,14,524,162
2036,1939501006473,36,791,497
2037,2796321072267,82,465,497
2038,3388607512193,40,123,354
2039,9618082062987,39,100,550
2040,4059434439197,93,519,361
2041,1432827969854,13,103,968
2042,7256729635921,54,675,496
2043,1090543868105,82,682,854
2044,7270949428422,26,422,137
2045,2235365190471,81,167,895
2046,9616844171236,33,803,482
2047,6237650152139,59,913,231
2048,9335762474525,96,754,795
2049,0166714334647,91,650,25
2050,0629038342199,88,684,606
2051,6321404549389,1,85,790
2052,0911716083884,42,615,726
2053,7515558928278,11,999,825
2054,4613965572404,10,408,235
2055,0921674543443,60,115,845
2056,2247861153850,81,659,461
2057,0081479457717,71,191,753
2058,0239602016878,86,207,84
2059,3095572950423,77,365,825
2060,9324862378703,11,510,177
2061,3938708300344,51,91,658
2062,0691593613052,70,335,332
2063,9505922950057,62,559,305
2064,5582480219653,25,317,740
2065,6383134255046,29,879,999
2066,0857487132690,30,680,252
2067,7970684547920,39,545,67
2068,5337942363241,65,520,182
2069,1091136892132,31,116,229
2070,6214833671151,27,17,763
2071,6490111364278,29,461,930
2072,3276916479217,85,171,75
2073,1454945429898,83,810,490
2074,4579693626621,87,571,691
2075,1141965957134,66,114,693
2076,9460827662705,6,779,141
2077,8471651670645,94,500,240
2078,2340720205964,11,380,461
2079,3175626562953,26,690,621
2080,7086389069916,44,436,795
2081,3686899226676,31,267,842
2082,2695326453074,11,83,503
2083,2744956823532,74,754,176
2084,3518864294888,34,871,868
2085,5417624719600,24,68,445
2086,1473465418533,48,901,404
2087,0172883362107,43,887,825
2088,9090110744209,12,486,611
2089,8329978392262,6,850,573
2090,8400508480397,28,493,523
2091,2362849989754,98,379,132
2092,3357897432245,62,647,499
2093,1814361206051,43,870,936
2094,5126099887959,82,935,288
2095,5621163510981,35,20,318
2096,7888911879785,46,642,189
2097,0009417859782,78,813,696
2098,4690382009768,87,918,917
2099,9156822988659,53,443,600
2100,1181159233453,63,511,274
2101,1103102145132,12,315,618
2102,8501244529118,2,270,677
2103,9109586623984,13,718,14
2104,3737046669027,39,143,774
2105,0122013941092,79,689,324
2106,0813510098203,56,187,690
2107,7404395183370,38,834,157
2108,8560859679915,17,332,385
2109,8475856641714,84,587,558
2110,5547517282352,1,487,387
2111,6719670621777,34,275,268
2112,3148879567839,15,350,311
2113,2819927858339,10,707,69
2114,1980109590499,31,534,428
2115,2477434915213,87,100,196
2116,7855122657600,92,465,578
2117,5091852329482,3,7,218
2118,8097895530462,2,932,992
2119,8472941216390,92,777,169
2120,2095317733213,60,381,421
2121,6882324470837,6,679,383
2122,6953708782041,11,994,177
2123,6784747966921,8,763,918
2124,1152805029591,50,708,439
2125,3022583187692,16,994,137
2126,7209333282135,50,212,99
2127,3784282071404,88,605,247
2128,5859524817596,94,989,262
2129,9081237895400,42,597,5
2130,4346907410785,49,30,57
2131,5552070511481,34,385,324
2132,8014811930007,74,566,914
2133,1055593956943,67,248,952
2134,0654012866859,56,680,707
2135,4449935094924,50,174,831
2136,7292009010361,51,701,685
2137,6073657231268,12,958,82
2138,9090438740938,30,855,540
2139,3936328106421,98,999,483
2140,6895408346065,31,909,133
2141,0298872153362,83,947,521
2142,8701708209895,38,234,314
2143,4644955560927,51,164,60
2144,8806365938598,10,308,905
2145,9961350604373,59,126,902
2146,7131162512308,10,992,67
2147,1886836941354,69,593,921
2148,4205832229391,61,688,477
2149,6271499667010,94,30,387
2150,3171998023498,44,99,36
2151,7801285587124,98,332,202
2152,3879263472070,38,542,63
2153,7054080042231,52,377,778
2154,4289646956025,61,225,623
2155,3369375683117,77,143,382
2156,9741581098383,68,631,474
2157,4666611547721,9,105,446
2158,1518066906420,59,622,461
2159,5611173755861,87,472,889
2160,1442606064885,99,534,538
2161,2605325422339,89,815,789
2162,1056595812893,24,99,770
2163,6101764648584,19,516,105
2164,1986499011705,58,265,351
2165,4680753895779,75,831,516
2166,8571721037009,25,967,445
2167,6870163424654,41,200,476
2168,4334280149989,99,35,716
2169,4893568849565,86,919,978
2170,7427528130508,74,185,804
2171,1125461364122,49,586,860
2172,4756408629850,33,900,465
2173,0003511408433,41,808,874
2174,9847271025735,25,208,133
2175,7177299192303,89,912,788
2176,4838487616317,36,861,359
2177,5577822919292,16,192,754
2178,7691128674780,49,535,923
2179,8758760482544,13,302,502
2180,8989352496254,50,978,483
2181,9773696142361,75,8,843
2182,0424826144111,50,720,25
2183,6136707520559,33,170,161
2184,1450363345062,1,811,823
2185,3420893154753,93,443,754
2186,1798403159836,61,673,85
2187,9340698445150,99,983,681
2188,3748233920166,52,515,824
2189,7401902376508,9,947,773
2190,2200331889437,86,94,751
2191,8887057026106,66,786,109
2192,9400461972457,64,951,667
2193,0405610678678,40,117,147
2194,8254281434814,15,895,398
2195,3706182820982,82,756,641
2196,4589960085969,79,565,997
2197,7683614488285,31,93,907
2198,7122748573189,28,310,698
2199,1291081907541,94,25,449
2200,5767608652738,84,188,428
2201,9926027825307,95,276,914
2202,2912448652261,14,794,172
2203,7434089602924,8,364,615
2204,4572941288039,4,408,5
2205,1755183818407,81,676,483
2206,1588810338913,22,801,612
2207,4065445391188,51,299,675
2208,5761830602448,83,148,800
2209,0952461169287,5,493,473
2210,9512382037556,43,338,495
2211,3436516772174,72,775,378
2212,4857670088540,73,944,908
2213,0423049082248,35,473,479
2214,5445850831223,39,560,48
2215,3472054751776,94,121,866
2216,0043429191171,53,659,488
2217,7059433619924,62,997,760
2218,7789470219800,90,14,989
2219,9271720916730,49,954,515
2220,0015366435779,17,862,971
2221,3063884101680,6,180,497
2222,9073115470779,88,628,317
2223,3918522266835,97,701,261
2224,7581094853244,20,82,768
2225,7749291081710,41,634,430
2226,7969072777353,71,957,813
2227,1236386900132,20,850,232
2228,3258055662187,61,385,131
2229,9348797515446,33,867,861
2230,7282070970664,77,558,469
2231,5097449622721,91,450,469
2232,8740005733504,77,4,669
2233,4480701660042,73,244,605
2234,3963022970935,59,604,4
2235,1869731765577,46,183,710
2236,8300596719808,3,643,285
2237,6717023515896,10,586,397
2238,3479980448831,34,350,488
2239,0305020189255,96,529,699
2240,9862558651711,4,270,334
2241,5234701049463,31,633,949
2242,3894975976388,95,14,719
2243,3767095371022,88,901,902
2244,1452700651539,34,743,726
2245,4051190095655,48,554,173
2246,3361780451800,64,926,843
2247,2795890352367,2,271,901
2248,8643982897040,13,104,747
2249,1881856164684,13,826,382
2250,8423972766002,44,770,252
2251,6957750668209,87,633,806
2252,1260360529668,71,83,156
2253,9578162388324,61,804,763
2254,9796754218761,56,398,47
2255,2652640568136,25,373,954
2256,6708110131754,69,79,749
2257,5753765399814,33,476,493
2258,2340463943918,36,551,622
2259,9565492976581,24,270,141
2260,4791987971693,94,308,803
2261,7405407016419,67,493,508
2262,9254523212681,8,718,225
2263,2620866806899,98,996,466
2264,5777187139414,84,633,579
2265,1474912038076,97,117,404
2266,2058373047755,56,85,393
2267,1647537616282,69,810,575
2268,5248242346479,15,85,395
2269,9780709887171,23,573,338
2270,1463113557905,68,300,543
2271,7258435788151,56,491,976
2272,5555306670549,41,68,425
2273,6217014079838,14,518,993
2274,1485384603129,80,837,440
2275,1766371551945,78,301,380
2276,0324907685574,28,193,865
2277,1340207177921,25,581,873
2278,3969737511692,32,479,265
2279,4999991390916,43,943,486
2280,3325196955475,90,738,622
2281,8328507057856,3,314,984
2282,0123952935074,19,865,349
2283,5024008811418,38,938,596
2284,6233527055930,96,665,909
2285,1181777867955,59,98,501
2286,4214876409829,46,598,51
2287,5891536416077,19,623,515
2288,4637890855456,92,38,372
2289,7576401415888,27,605,456
2290,6344683038184,90,206,811
2291,0051946129287,77,531,967
2292,2492149571394,88,350,413
2293,4965028527648,31,586,204
2294,9247171802632,96,586,932
2295,6633107467489,87,940,555
2296,7836541001977,33,78,856
2297,9314364326104,8,87,739
2298,3001707685931,50,561,878
2299,0945567989323,13,713,583
2300,7870260077530,44,754,633
2301,3315957290501,2,99,629
2302,1706033192475,14,207,856
2303,7516171486930,27,204,491
2304,1364747070207,74,742,993
2305,4664771077768,49,119,838
2306,3522704467240,56,647,272
2307,6753425581770,23,278,127
2308,2769798745552,58,556,144
2309,6723274485833,87,69,197
2310,8209477772553,91,650,846
2311,1608532785458,95,284,473
2312,8254178210354,24,842,312
2313,1211231588819,66,451,225
2314,2082857653828,89,620,742
2315,5022231232789,37,81,827
2316,9267495450913,74,200,386
2317,8117658694016,54,356,544
2318,9251327996021,8,164,43
2319,2523984691005,22,309,993
2320,2584677197921,10,388,244
2321,1802633045750,53,467,979
2322,0571916758977,75,361,435
2323,9358852316727,76,490,420
2324,4420882508948,89,143,710
2325,8003263647557,52,242,690
2326,7297800304527,25,510,744
2327,4010989634642,1,422,703
2328,5486711634621,51,376,193
2329,2711258822860,31,339,828
2330,8425227519791,15,191,588
2331,3575258947973,72,888,780
2332,2075758978398,65,36,147
2333,2446802153304,79,234,122
2334,2906041894944,68,826,618
2335,8466165353672,33,328,144
2336,7077592899360,20,613,176
2337,1773385339872,40,452,928
2338,3760420292764,39,800,640
2339,5182510601481,5,814,274
2340,3907726267748,25,692,689
2341,3763473725722,28,540,916
2342,1245033783257,15,306,68
2343,5550254827212,89,585,552
2344,3418222315784,62,731,981
2345,1801167086109,32,345,949
2346,4230740434797,38,211,869
2347,4953033612657,60,309,387
2348,4862866428659,91,599,849
2349,6908477854123,9,324,986
2350,0796256561203,59,915,326
2351,8746405089050,23,728,480
2352,9924534614568,88,393,921
2353,3111055652254,86,977,117
2354,1262179335232,7,291,526
2355,7084851078879,28,818,428
2356,7434053529516,83,583,580
2357,6433251464941,24,716,568
2358,4131933713043,8,22,589
2359,6463924223759,98,688,695
2360,3266612033554,11,478,5
2361,9870690251553,86,540,658
2362,5264109405073,35,310,636
2363,8386264000560,57,404,571
2364,6687575920397,50,219,350
2365,5499632222556,74,616,249
2366,6956970142582,6,691,658
2367,9087209137998,75,92,761
2368,8801442491553,87,874,18
2369,9851257303472,55,294,254
2370,4704643235374,42,954,720
2371,3293639197730,38,531,796
2372,4737073165881,97,837,798
2373,8138811805612,85,8,707
2374,0507818233588,48,754,592
2375,5027468071156,61,694,797
2376,4056128747651,49,43,210
2377,8705299236780,78,431,456
2378,4935991579630,39,280,554
2379,3497655347869,30,608,439
2380,7166609242029,14,178,534
2381,6211774911018,71,72,407
2382,4672518356571,6,763,529
2383,8083813856905,73,800,967
2384,6871001093285,3,675,218
2385,3733534921059,95,394,37
2386,3998163576623,75,304,283
2387,3948526643875,40,296,896
2388,8299403450655,5,810,776
2389,1024834001162,3,723,997
2390,5917653556301,61,412,184
2391,9891595922508,4,623,892
2392,5757308726044,84,757,492
2393,2674015396052,9,35,87
2394,7594676704612,94,269,856
2395,0859013051581,67,557,74
2396,2318126115385,34,104,228
2397,9049402268336,4,2,260
2398,4817189648802,87,366,875
2399,9617340175100,48,2,478
2400,6144838572781,79,771,679
2401,8166590759628,31,555,180
2402,4019595650855,55,962,397
2403,9133894567630,39,443,481
2404,0082698215812,28,762,846
2405,1433438023430,76,68,484
2406,3248725738298,75,111,876
2407,8298394448436,46,608,505
2408,4659718296821,71,251,942
2409,7478031571654,73,361,914
2410,6260890866375,67,575,144
2411,5780469095995,58,788,442
2412,8514724280980,89,182,402
2413,5730679708598,40,240,996
2414,6919271734931,37,776,982
2415,5778426182413,35,303,539
2416,1053356458611,9,10,352
2417,1022496372972,97,60,136
2418,9967109062494,6,484,718
2419,2218088512874,19,774,228
2420,0800368399675,57,777,176
2421,7892697594435,65,222,610
2422,0183187522333,67,380,563
2423,7331545882046,65,905,42
2424,1940236030992,79,271,858
2425,1488267419305,24,270,486
2426,8727324425235,51,642,344
2427,2207191562012,71,624,235
2428,1808212537425,57,670,757
2429,6706033169885,6,471,64
2430,3201596856577,21,620,973
2431,8629408826412,63,438,323
2432,4504626358966,60,401,564
2433,9976478472865,62,686,328
2434,4084887077245,21,649,952
2435,0515460990674,50,548,401
2436,1309209083456,36,671,865
2437,1609801271948,30,245,189
2438,3538064843983,29,238,809
2439,3643996475000,57,690,868
2440,1477675132937,31,447,629
2441,6304954716715,57,167,490
2442,3679771075929,29,752,21
2443,8776864076254,41,772,666
2444,7744267018240,84,120,866
2445,5465968978238,61,993,54
2446,7483592158046,60,414,993
2447,5246754380516,58,697,760
2448,1505541716711,54,203,599
2449,6062213255138,72,976,594
2450,9703044662845,37,760,961
2451,7560490025011,74,524,268
2452,2751473547346,7,168,253
2453,5844104535434,8,282,118
2454,9625025003938,36,590,523
2455,0146980097262,86,383,486
2456,6247642514227,45,614,579
2457,0977363425828,69,783,326
2458,0599934102985,65,828,66
2459,0301948031911,61,908,513
2460,1186139704565,29,328,307
2461,3645659049252,54,554,3
2462,2209285967451,86,471,755
2463,1765380987745,72,506,217
2464,3658913109623,21,857,237
2465,7475475944990,28,647,100
2466,2460554728764,97,141,38
2467,3405992756534,29,324,790
2468,8533496480930,29,609,383
2469,0123471697262,8,447,755
2470,3364053726988,26,763,596
2471,8337586073367,52,155,232
2472,9907428517695,41,417,21
2473,6484857749949,82,959,705
2474,6680109817514,58,122,862
2475,3013713353186,97,844,562
2476,4268142538249,73,373,966
2477,5096826268194,29,816,714
2478,4417385074520,21,564,395
2479,2693748602100,13,190,212
2480,3662807343543,24,807,297
2481,7887181767396,50,327,54
2482,5721252917131,42,347,166
2483,2370333270042,98,577,648
2484,1268461760362,95,61,988
2485,5728022786584,3,917,688
2486,6597059594160,96,173,924
2487,7399819528847,38,43,208
2488,9359167246495,37,777,831
2489,0770932639769,28,598,68
2490,2659283430561,54,12,679
2491,3887131879784,20,980,445
2492,2900187663020,15,749,285
2493,9190163941850,31,664,696
2494,4742438805593,1,331,309
2495,6638845752996,4,656,530
2496,6228247688070,72,858,977
2497,4031731944918,46,528,896
2498,0868354264291,39,23,251
2499,4956633407241,17,465,857
2500,7270477806990,89,416,966
2501,8499606767080,35,201,320
2502,6284073302382,45,130,690
2503,9673198272286,61,6,484
2504,4931836255554,21,44,156
2505,5982109964078,92,911,972
2506,3705571687656,68,295,473
2507,1118131642897,42,51,83
2508,4958914432348,82,178,755
2509,8336813024523,81,623,261
2510,9091396631412,11,399,236
2511,3684321696608,4,377,931
2512,1089767853158,25,187,216
2513,8567370083184,40,779,280
2514,8694736827608,94,868,727
2515,9563859690590,26,838,448
2516,7072186812787,92,607,128
2517,4583887060634,13,646,628
2518,1199995482966,81,87,263
2519,8550586392775,21,528,635
2520,0763016377558,40,750,643
2521,5586295215336,18,636,917
2522,9373902058204,60,66,222
2523,4104917096562,71,585,707
2524,9812323654577,99,883,749
2525,5572871644584,77,920,287
2526,0242099017242,49,707,416
2527,9905461831570,94,586,783
2528,4130975010516,19,168,881
2529,4202675413420,22,816,527
2530,2608478309274,53,398,756
2531,8238209235455,42,667,96
2532,1778458794978,9,782,727
2533,2252394294185,95,691,388
2534,8565994435723,25,663,191
2535,3646892944267,15,876,845
2536,3464774547401,93,231,197
2537,2549103829166,92,266,57
2538,2673072296220,72,513,782
2539,2605562571791,11,342,604
2540,5033416919548,30,553,703
2541,3582617092205,92,871,128
2542,9770173594606,86,120,493
2543,2818196283200,36,858,240
2544,5213112512230,62,922,553
2545,4656342343440,17,416,678
2546,0332240812212,46,862,10
2547,1312984746454,61,281,673
2548,9018076615869,1,537,508
2549,9389039518177,69,47,737
2550,7989789489660,29,303,33
2551,8596723914394,43,389,690
2552,9481572209953,39,456,47
2553,7261931728453,71,644,471
2554,8181540730434,18,908,28
2555,9563846782758,13,151,925
2556,4411632479694,13,959,104
2557,8886960088881,81,114,85
2558,8809017961296,5,382,705
2559,3713384083978,18,630,26
2560,5100399934667,72,2,529
2561,5872534488518,99,467,735
2562,2415303634117,99,366,757
2563,6779722907839,35,448,351
2564,9046376105988,9,982,505
2565,0526036539807,29,489,636
2566,7524909739708,67,337,810
2567,4212447221030,6,498,770
2568,6386852082574,8,886,584
2569,6043949324367,79,467,832
2570,8406163538114,98,129,649
2571,1298536274876,80,332,491
2572,7969179603401,25,851,136
2573,6782660880638,62,329,932
2574,4456586746379,67,549,400
2575,9765423872719,56,123,735
2576,2404588098028,18,917,86
2577,6672120841272,10,974,30
2578,5190560984898,45,721,739
2579,9895904032308,69,214,272
2580,4736931892525,74,114,742
2581,9927222169340,14,897,636
2582,5559382300765,20,296,573
2583,5009308501610,17,533,739
2584,8251660479626,19,300,323
2585,7373253272801,52,142,346
2586,8089552820818,11,738,884
2587,7903678607539,40,732,974
2588,6631228385774,13,205,567
2589,9224858084031,67,766,833
2590,6856004150746,89,226,590
2591,2895014157288,27,601,432
2592,5728225925377,96,166,534
2593,4405064227176,96,966,732
2594,1285235843540,47,121,708
2595,3576569546367,97,70,504
2596,0793732782879,71,416,437
2597,2716158523602,97,269,682
2598,8256159294773,64,464,452
2599,7711102021093,9,690,775
2600,2901529345000,58,649,630
2601,7039195270007,19,336,341
2602,8962157318679,47,468,353
2603,4733876610061,92,520,378
2604,5756223295161,77,375,599
2605,7489288804334,92,811,687
2606,9678648826040,84,8,136
2607,0354002654090,37,335,195
2608,1257402975590,32,392,182
2609,1702814192849,64,864,333
2610,1930424823956,98,930,420
2611,6018285154176,41,171,562
2612,9847344378317,9,236,665
2613,6159680850109,13,506,698
2614,0800735920945,6,742,674
2615,0431513680272,2,126,88
2616,5720472849116,88,80,769
2617,5820138533233,7,516,773
2618,0603549107652,84,683,376
2619,7544600277422,10,82,898
2620,1576158612833,48,925,303
2621,3557088863951,86,346,556
2622,2618913198202,69,765,281
2623,7808154594511,15,993,412
2624,9936853999370,43,955,821
2625,5553627988879,87,595,979
2626,1993972169754,23,80,183
2627,5612949303378,56,116,82
2628,0435673107822,83,137,524
2629,6072012640622,68,194,662
2630,5463010264407,75,119,263
2631,7059708674061,6,140,312
2632,5147857323977,58,270,213
2633,5116332593426,46,566,838
2634,3853860999727,55,774,191
2635,3767795551991,3,799,705
2636,3937266188777,25,645,186
2637,2309035964331,78,647,396
2638,4042164136894,82,119,365
2639,3078673860860,22,309,919
2640,8723134617099,64,804,596
2641,1584085943470,48,400,304
2642,9431715859118,2,97,271
2643,9473169768820,48,176,618
2644,4794564538944,93,337,825
2645,6143851604363,54,842,772
2646,0872932424304,27,799,492
2647,7731203620094,84,539,919
2648,5337014511334,6,432,100
2649,0899191794313,35,71,352
2650,4555702393739,17,913,591
2651,6419579719826,3,258,555
2652,2869731698195,32,577,559
2653,6280156782911,16,654,24
2654,0731869948591,45,740,797
2655,9963866915356,20,665,459
2656,7903846945081,86,149,815
2657,3651596671678,92,19,471
2658,7055939127765,25,384,315
2659,8653390985758,9,831,937
2660,9326758876614,69,226,597
2661,3810219600161,56,329,32
2662,6883582770493,28,429,614
2663,5951483755183,3,763,174
2664,6426873909037,29,374,257
2665,8162106203203,50,118,536
2666,6362514168121,66,744,653
2667,2844509617943,7,172,608
2668,6904652010346,52,807,403
2669,0029747611546,9,797,834
2670,8592786391851,79,959,155
2671,5042733341475,40,369,213
2672,4263455939806,29,880,197
2673,5444825281810,94,456,99
2674,8995159538530,18,397,296
2675,1777476831139,44,36,68
2676,4037773546745,19,359,749
2677,3374676802501,46,654,294
2678,9732697915749,88,97,469
2679,1796945664528,65,642,788
2680,7527838720342,98,744,56
2681,0468843477807,84,135,250
2682,3605364879407,66,782,189
2683,4858796495359,92,959,675
2684,9987175223889,14,757,545
2685,7649328161418,34,853,318
2686,5766904151341,11,912,124
2687,1108080723556,97,741,275
2688,4885257253791,41,250,865
2689,7613181123234,56,912,279
2690,2458316488186,61,257,457
2691,6843292784975,14,689,385
2692,6669890881942,79,133,647
2693,7065902577664,57,298,567
2694,3200117869706,35,469,667
2695,5826531567592,20,115,993
2696,7176840678891,3,795,674
2697,6160331822338,16,498,81
2698,7244887738882,42,773,656
2699,1258773185144,2,989,94
2700,7810471534088,23,624,11
2701,4717208725777,84,435,64
2702,7725207033530,61,85,83
2703,4560635176847,90,542,87
2704,6414802453959,18,321,496
2705,5660263042923,82,154,794
2706,0505404457141,82,799,46
2707,7945568769132,33,501,534
2708,0670583047824,51,223,411
2709,4649198513570,56,695,375
2710,4796768694709,34,538,740
2711,1743980102058,57,864,72
2712,7345085163534,31,324,268
2713,0951078572626,23,212,722
2714,1723973425630,3,576,527
2715,6177389568309,90,430,577
2716,1956491250174,80,57,751
2717,6885995995180,50,898,517
2718,1410499299776,15,925,536
2719,2216735667182,87,390,641
2720,2709236489129,24,516,284
2721,5686784871057,3,615,504
2722,6938571659409,7,364,312
2723,1674797758681,2,887,307
2724,9189748668732,79,492,711
2725,1735407984163,26,689,212
2726,9461991350863,82,481,339
2727,5110809901615,37,820,837
2728,9216306596999,3,179,426
2729,9277106149761,90,612,969
2730,6661493393334,34,128,183
2731,1301572701876,50,663,322
2732,5768474205851,42,37,121
2733,3556773038544,14,881,269
2734,5282554202450,71,806,871
2735,4471505823344,47,506,939
2736,8000853970712,30,422,311
2737,7244076328887,42,145,87
2738,8410140543558,90,363,789
2739,5881005100132,64,402,371
2740,4013098992993,8,156,565
2741,9499119547055,12,695,99
2742,9943528257062,68,208,975
2743,3230598094243,76,799,684
2744,1610255278735,83,285,382
2745,4849172416280,23,658,313
2746,7862854692069,49,511,789
2747,3817342634186,58,155,63
2748,3637530344594,93,105,647
2749,1275717083977,93,292,930
2750,7894498582451,76,816,564
2751,7975910221018,9,531,692
2752,3931466915072,85,863,695
2753,4239493687481,23,384,556
2754,3085843299009,15,810,76
2755,4291265157554,15,196,625
2756,3314851647671,80,715,439
2757,1736897890491,86,230,834
2758,5750504004930,44,440,873
2759,6786046456868,77,877,667
2760,6848867442991,53,247,999
2761,1464095994344,30,606,243
2762,1636270886847,10,632,188
2763,1379307750123,35,407,730
2764,3194252993481,37,569,657
2765,4381495606134,33,636,378
2766,4112199264883,32,151,23
2767,7765239068568,3,914,391
2768,0006194361934,26,451,249
2769,2277936994330,54,691,584
2770,7044101200351,42,418,705
2771,6228656118908,76,945,73
2772,2720334291957,11,23,649
2773,1059919762829,12,396,619
2774,5408108513432,55,349,398
2775,4929435476289,81,526,427
2776,5434018630495,94,74,883
2777,6808669041501,4,24,400
2778,1500856336258,90,386,773
2779,8187690997321,39,642,511
2780,0336523476504,31,357,692
2781,7303851372399,77,824,237
2782,4766638966038,53,9,452
2783,1113895163527,31,314,433
2784,2716232530366,69,692,126
2785,7635194897193,54,382,25
2786,9391731358159,69,266,203
2787,3088276981763,12,851,203
2788,1884904600172,38,791,737
2789,6552249847167,18,91,503
2790,1771303737861,16,984,422
2791,9216759495405,28,299,490
2792,2804753793879,7,926,357
2793,8214320858360,37,598,909
2794,3967242629130,88,919,308
2795,2152710806613,19,36,842
2796,5157072019623,76,340,490
2797,4321097134130,52,597,998
2798,4050886401237,38,897,475
2799,4997465591418,8,241,581
2800,2327395030985,15,93,591
2801,3173363252694,59,637,666
2802,6948270112853,85,400,145
2803,2484552229658,53,500,289
2804,7714968793678,30,92,195
2805,5759351279980,12,381,107
2806,4758385844875,72,41,105
2807,0932039952206,90,764,996
2808,1182659992505,44,555,525
2809,2701430408302,44,157,33
2810,6024098256570,41,146,950
2811,1076601827246,85,961,222
2812,7368112599762,57,2,522
2813,1614061097153,95,821,879
2814,7186552861894,75,607,416
2815,0167909344687,88,787,226
2816,8297808571791,63,674,432
2817,5335651246398,17,386,609
2818,2913376942158,94,629,622
2819,5139631134831,30,177,700
2820,8099275039114,2,949,903
2821,6934646142005,3,486,902
2822,7681281918630,56,166,273
2823,3670502664658,39,334,715
2824,6809533524298,13,832,362
2825,3584733341953,29,415,618
2826,2368924913805,92,862,643
2827,1380972921398,46,170,808
2828,2189775769409,11,902,600
2829,8379782429432,91,913,880
2830,1806712277926,38,933,117
2831,5721663959881,20,559,412
2832,1777019613659,12,579,608
2833,5565762942746,12,166,425
2834,2064121034861,63,635,722
2835,4173786623254,50,158,847
2836,4071391645138,74,911,89
2837,3002738868317,42,136,442
2838,4096237504882,16,489,251
2839,5113205790777,7,741,130
2840,3273379785848,31,53,378
2841,5082634334510,77,20,719
2842,5175514733630,2,683,758
2843,0511081109716,44,569,686
2844,3649319218569,45,143,925
2845,1710804765775,28,790,816
2846,9727130032114,63,396,207
2847,1853928136288,28,871,768
2848,7848264314937,73,510,136
2849,1824063404044,82,173,167
2850,1163061377241,18,993,140
2851,4331708185390,16,281,399
2852,0341917709915,74,976,293
2853,5556559351377,86,751,210
2854,0872432761879,67,614,153
2855,3219360110381,75,138,750
2856,3444259519857,23,581,29
2857,9989005637781,82,624,49
2858,5862307642896,32,990,615
2859,1093118553246,57,836,165
2860,1124667153431,2,131,366
2861,7432897401135,86,215,342
